fuelType,rating,renterTripsTaken,reviewCount,location.city,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
2,5.0,10,10,204,40.475803,-111.837534,41,6257911,45,18,378,2,2018
2,5.0,14,9,689,40.709279,-111.856743,41,7553550,76,13,138,2,2018
2,4.6,8,5,743,40.559917,-111.902331,41,8018380,72,6,125,2,2019
2,5.0,12,12,743,40.559979,-111.902904,41,8018380,74,6,125,2,2019
2,4.98,76,61,15,40.375911,-111.787437,41,1395785,50,4,266,0,2018
2,5.0,2,2,743,40.550449,-111.898507,41,8810918,45,37,360,2,2020
2,5.0,15,13,743,40.558723,-111.901722,41,8018380,74,14,27,2,2019
2,5.0,5,4,743,40.551222,-111.898691,41,8810918,31,37,382,0,2019
2,5.0,7,7,145,41.094431,-111.99179,41,1094703,100,49,387,1,2015
2,4.95,24,22,566,40.858548,-111.933747,41,3624460,158,25,353,2,2012
2,5.0,1,1,743,40.550733,-111.898746,41,8810918,55,37,360,2,2019
2,5.0,13,11,743,40.559325,-111.90244,41,8018380,74,23,381,1,2019
2,4.94,24,16,743,40.559506,-111.902713,41,8018380,95,23,419,2,2020
2,5.0,22,20,743,40.559254,-111.902258,41,8018380,59,14,27,2,2019
2,4.92,16,13,689,40.729713,-111.895861,41,11852061,71,49,415,3,2014
2,5.0,41,27,703,40.573307,-111.806977,41,2815756,95,8,407,2,2012
2,5.0,1,1,832,40.605694,-111.935456,41,2003155,68,49,435,3,2014
3,5.0,45,40,79,40.875556,-111.895411,41,4296228,38,49,314,0,2012
2,4.0,4,3,340,40.477252,-111.977434,41,2789802,35,50,221,0,2019
2,5.0,6,6,437,40.345362,-111.693034,41,10968359,124,21,144,2,2017
2,5.0,21,18,743,40.559278,-111.902547,41,8018380,72,23,381,1,2019
2,5.0,25,24,743,40.562362,-111.928875,41,3187531,61,49,333,2,2019
2,4.96,57,45,79,40.852463,-111.88967,41,10946249,49,22,452,2,2012
2,5.0,7,6,566,40.858945,-111.901423,41,14678809,83,22,187,3,2020
2,4.67,19,15,743,40.559249,-111.902313,41,8018380,75,23,381,1,2019
2,4.95,20,19,743,40.559059,-111.902052,41,8018380,69,14,27,2,2019
2,4.8,16,15,743,40.559833,-111.90219,41,8018380,59,23,381,1,2019
2,4.88,10,8,15,40.374609,-111.786282,41,1395785,40,22,312,2,2015
2,4.95,48,40,260,40.986463,-111.907657,41,6464952,46,46,156,2,2014
2,5.0,8,7,689,40.767637,-111.877887,41,3136558,66,17,313,2,2015
2,5.0,6,4,689,40.806653,-111.947767,41,5558753,20,9,380,0,2006
2,4.0,1,1,743,40.550288,-111.898504,41,8810918,45,37,360,2,2020
2,5.0,14,13,832,40.596505,-111.938386,41,1933405,280,38,394,0,2015
2,5.0,2,1,838,40.687035,-111.97862,41,8826367,45,31,265,0,2019
2,4.89,67,53,566,40.859914,-111.935084,41,3624460,86,40,71,2,2009
2,4.97,48,38,585,40.287331,-111.689198,41,1126176,45,17,29,0,2016
2,5.0,2,2,743,40.558249,-111.90156,41,15573396,65,13,142,3,2018
2,4.25,6,4,495,40.685814,-111.865598,41,4036216,80,50,127,0,2012
2,5.0,1,1,228,41.323301,-111.839786,41,939129,90,13,142,3,2016
2,5.0,10,8,228,41.32179,-111.840693,41,939129,95,49,9,2,2012
2,5.0,55,50,689,40.773847,-111.877436,41,4389601,80,15,165,0,2017
2,5.0,20,14,79,40.888729,-111.891912,41,4920748,225,41,318,4,2018
2,5.0,40,37,79,40.852376,-111.890031,41,10946249,49,49,435,3,2010
2,4.95,26,20,743,40.560152,-111.901637,41,8018380,48,14,420,2,2019
2,4.0,1,1,747,40.712662,-111.896372,41,9797838,54,9,427,1,2012
2,4.86,9,7,689,40.806919,-111.94776,41,5558753,20,13,418,0,2006
2,4.98,98,89,689,40.775228,-111.876651,41,4389601,90,13,291,0,2015
2,4.94,17,17,713,40.370653,-111.93008,41,330406,72,9,427,1,2015
2,5.0,12,10,640,40.232392,-111.702545,41,1954256,64,41,2,3,2013
2,4.82,59,45,747,40.729266,-111.892207,41,5214286,39,14,27,2,2011
2,5.0,21,19,79,40.851176,-111.887957,41,10946249,49,3,322,2,2011
2,5.0,2,2,703,40.592923,-111.816619,41,4447674,99,9,307,1,2019
2,4.83,31,30,743,40.559502,-111.902689,41,8018380,48,14,420,2,2019
2,5.0,4,3,468,40.123729,-111.564546,41,6208188,170,49,235,2,2018
2,5.0,12,10,743,40.558829,-111.901278,41,8018380,38,23,359,0,2019
2,5.0,14,11,743,40.560054,-111.902034,41,8018380,38,23,359,0,2019
2,5.0,4,2,585,40.294288,-111.670456,41,8447728,49,25,229,2,2008
2,4.9,26,20,79,40.850645,-111.889638,41,10946249,39,17,124,2,2011
2,4.9,27,20,743,40.559364,-111.90247,41,8018380,40,6,126,2,2019
2,5.0,27,24,743,40.558259,-111.902371,41,8018380,41,23,399,2,2019
2,4.91,92,85,658,40.519627,-112.007272,41,6518168,30,49,95,0,2016
2,4.87,30,23,743,40.558531,-111.902989,41,8018380,37,23,358,0,2019
0,5.0,17,15,214,40.360288,-111.948022,41,873042,99,41,2,3,2015
2,5.0,22,20,262,41.320543,-112.037353,41,11065441,67,22,453,2,2018
2,4.81,16,16,743,40.560101,-111.90188,41,8018380,40,6,126,2,2019
2,4.92,16,12,743,40.558769,-111.903431,41,8018380,38,23,359,0,2019
2,4.95,23,19,743,40.559457,-111.90249,41,8018380,40,6,126,2,2019
2,5.0,8,8,566,40.858215,-111.901356,41,14678809,37,46,102,2,2016
2,5.0,46,39,79,40.851352,-111.890561,41,10946249,39,17,124,2,2008
3,4.67,62,51,672,38.767113,-121.267476,4,10140979,38,49,314,0,2008
1,5.0,121,115,682,38.722798,-121.393772,4,330082,139,48,287,0,2016
1,5.0,95,91,682,38.722831,-121.393603,4,330082,139,48,286,0,2018
1,5.0,22,21,682,38.723261,-121.395458,4,330082,189,48,288,2,2016
1,5.0,100,99,682,38.725277,-121.395007,4,330082,169,48,286,0,2018
1,4.97,32,29,672,38.768314,-121.267666,4,10140979,130,48,286,0,2019
2,5.0,21,19,836,38.546577,-121.551735,4,4626909,64,9,307,1,2017
3,5.0,62,58,628,37.633365,-121.807681,4,1559167,202,33,363,0,2015
2,4.85,50,46,682,38.657786,-121.347882,4,10704266,40,52,484,0,2013
1,4.9,38,31,682,38.464108,-121.362259,4,9883263,128,48,287,0,2013
2,5.0,10,9,682,38.654507,-121.525678,4,14859798,67,13,291,0,2016
1,5.0,31,27,254,38.651251,-121.308241,4,5685292,189,48,286,0,2018
2,5.0,3,3,682,38.673197,-121.501215,4,5820172,69,31,253,0,2016
1,5.0,50,44,254,38.650121,-121.306954,4,5685292,130,48,286,0,2019
1,5.0,19,18,682,38.724216,-121.39436,4,330082,189,48,289,2,2020
2,5.0,66,54,682,38.605583,-121.539522,4,927200,86,13,142,3,2018
2,4.86,16,14,682,38.665523,-121.540089,4,9390707,70,9,269,0,2015
2,5.0,9,7,629,39.020466,-121.549971,4,11740191,112,4,281,0,2015
2,5.0,23,19,672,38.806403,-121.323557,4,9761878,169,4,10,0,2019
2,5.0,1,1,142,38.686169,-121.295257,4,1459048,225,4,242,0,2015
2,5.0,4,3,241,38.408412,-121.415073,4,8763918,46,46,304,2,2013
2,5.0,31,30,682,38.465678,-121.363878,4,9883263,102,34,46,0,2019
2,4.36,15,14,672,38.766453,-121.267826,4,10140979,38,52,484,0,2012
2,5.0,1,1,867,39.13177,-121.60466,4,15720674,68,13,291,0,2016
2,5.0,19,15,682,38.654645,-121.525744,4,14859798,33,49,66,0,2016
2,4.93,83,71,682,38.46419,-121.363464,4,9883263,94,33,52,0,2018
1,5.0,39,36,682,38.60692,-121.540006,4,927200,65,8,44,0,2018
2,4.95,21,21,241,38.409289,-121.414005,4,8763918,56,26,214,0,2010
2,4.9,33,29,682,38.564011,-121.359681,4,50913,59,41,2,3,2016
2,5.0,4,4,645,38.507134,-121.084944,4,11806337,200,21,145,0,2015
2,5.0,21,19,241,38.386548,-121.436671,4,9459412,126,33,369,0,2016
2,4.94,35,33,682,38.673681,-121.501289,4,5820172,60,3,16,0,2014
2,4.99,167,144,142,38.706688,-121.312454,4,2624844,54,46,304,2,2013
1,4.67,7,6,682,38.498135,-121.525738,4,161542,150,48,287,0,2014
3,5.0,7,5,682,38.664759,-121.52877,4,11488234,135,4,274,0,2018
2,5.0,6,5,177,37.674208,-122.484539,4,1331231,179,4,10,0,2019
2,5.0,33,26,682,38.564357,-121.359879,4,50913,48,29,92,0,2014
2,5.0,8,8,451,38.823062,-121.183249,4,1371050,131,3,319,2,2017
2,4.9,24,20,241,38.387192,-121.436341,4,9459412,70,7,56,0,2019
1,5.0,9,5,682,38.66912,-121.517737,4,7163692,70,37,236,0,2019
2,4.96,27,24,241,38.387182,-121.437242,4,9459412,112,33,369,0,2016
2,5.0,19,15,682,38.65472,-121.526004,4,14859798,29,13,154,0,2016
2,5.0,18,17,682,38.654739,-121.52592,4,14859798,42,13,120,2,2011
2,4.92,15,13,629,39.021148,-121.549206,4,11740191,40,17,78,0,2019
2,5.0,4,4,682,38.656065,-121.52561,4,14859798,37,17,54,2,2014
2,4.93,20,15,241,38.407751,-121.478419,4,12074407,79,10,74,0,2019
2,5.0,5,4,682,38.67333,-121.501449,4,5820172,32,52,484,0,2013
2,4.91,16,11,682,38.497682,-121.422146,4,10416015,55,18,442,0,2016
2,4.6,5,5,836,38.538097,-121.568524,4,907450,109,49,201,2,2017
1,5.0,16,15,241,38.388712,-121.437689,4,9459412,54,4,487,0,2015
2,4.9,24,20,628,37.633552,-121.807254,4,1559167,99,22,187,3,2020
2,4.81,18,16,770,38.03578,-121.294298,4,795760,60,4,266,0,2016
3,5.0,2,1,142,38.683403,-121.281819,4,2697430,83,26,113,0,2016
2,4.71,16,14,523,37.758479,-121.535714,4,7700982,79,17,313,2,2018
2,4.96,32,28,682,38.466271,-121.362979,4,9883263,50,49,66,0,2018
2,4.94,97,81,142,38.705642,-121.312227,4,2624844,44,17,76,0,2014
2,5.0,28,25,797,37.753733,-121.461208,4,7232780,200,13,136,2,2018
2,5.0,2,1,820,37.907449,-122.054672,4,15012731,115,4,262,0,2017
2,5.0,36,34,797,37.760363,-121.554654,4,7232780,159,13,142,3,2018
2,4.98,56,50,241,38.445948,-121.373584,4,11559506,79,4,468,2,2015
2,5.0,2,2,682,38.546527,-121.356472,4,6435068,42,23,399,2,2020
3,5.0,22,18,523,37.759566,-121.552589,4,7232780,359,4,204,0,2019
2,5.0,5,2,142,38.685973,-121.295162,4,15409795,34,49,95,0,2017
2,4.77,70,64,451,38.823031,-121.183211,4,1371050,71,20,220,2,2013
3,5.0,10,10,682,38.542482,-121.458469,4,14825111,80,49,38,0,2019
2,5.0,10,7,254,38.661777,-121.299859,4,13708903,34,49,66,0,2019
2,5.0,18,16,241,38.387078,-121.436779,4,9459412,150,34,168,2,2019
2,5.0,36,30,523,37.760728,-121.55174,4,7232780,89,13,138,2,2019
3,5.0,12,10,142,38.682996,-121.281756,4,2697430,47,49,317,0,2012
2,5.0,34,31,241,38.446015,-121.373927,4,11559506,64,4,266,0,2013
2,5.0,9,7,672,38.74736,-121.247048,4,11514827,49,49,66,0,2016
2,5.0,12,10,682,38.56265,-121.50937,4,14497872,45,17,76,0,2016
1,5.0,5,4,572,37.740291,-122.198561,4,14431966,49,4,487,0,2017
2,5.0,8,8,820,37.891402,-122.076243,4,6840779,41,37,105,0,2013
2,4.95,29,21,241,38.446588,-121.373824,4,11559506,39,49,66,0,2013
2,4.97,67,60,371,33.680501,-117.836847,4,1186913,34,13,160,0,2019
2,4.84,178,146,371,33.680147,-117.836714,4,1186913,29,18,396,0,2016
2,4.97,39,31,371,33.671409,-117.836747,4,1186913,20,23,358,0,2015
1,5.0,26,17,167,33.639935,-117.932852,4,9683913,145,48,288,2,2019
2,4.89,119,101,167,33.640216,-117.932294,4,9683913,110,8,99,0,2017
2,4.84,112,91,371,33.680496,-117.836092,4,1186913,34,17,151,0,2018
2,4.97,47,39,167,33.639637,-117.932326,4,9683913,100,8,99,0,2019
2,4.98,68,58,167,33.64029,-117.932838,4,9683913,142,40,15,0,2018
2,5.0,32,27,707,33.719178,-117.895076,4,5660930,149,28,133,0,2013
2,4.92,59,50,167,33.640076,-117.932415,4,9683913,105,3,320,2,2019
2,4.85,94,75,371,33.68048,-117.836731,4,1186913,38,29,94,0,2015
2,4.85,29,27,544,33.671123,-117.862293,4,9863897,46,10,73,0,2019
2,4.93,19,15,167,33.640081,-117.932135,4,9683913,125,4,457,2,2019
2,4.97,34,31,544,33.670992,-117.861932,4,9863897,46,10,73,0,2019
1,5.0,21,18,371,33.684802,-117.761822,4,6457208,99,48,286,0,2018
2,4.83,42,35,371,33.671722,-117.837271,4,1186913,59,33,46,0,2018
2,4.89,40,37,544,33.670523,-117.862719,4,9863897,65,33,46,0,2018
2,4.89,73,66,371,33.672363,-117.837813,4,1186913,39,23,403,2,2018
2,5.0,1,1,544,33.645143,-117.866408,4,11237425,53,13,291,0,2019
2,4.75,137,118,371,33.670944,-117.836499,4,1186913,39,17,78,0,2019
2,5.0,28,22,544,33.67102,-117.862232,4,9863897,72,34,46,0,2019
2,5.0,29,27,360,33.717884,-118.037641,4,4136290,105,21,145,0,2015
2,5.0,4,3,371,33.69018,-117.833144,4,7504313,52,8,65,0,2017
2,4.88,129,110,371,33.680449,-117.837265,4,1186913,49,13,291,0,2016
2,4.92,45,38,707,33.675936,-117.866792,4,3280890,55,1,186,0,2019
1,4.83,26,23,371,33.678447,-117.817165,4,2887672,97,48,286,0,2018
2,5.0,3,3,505,33.617855,-117.688673,4,13706036,74,34,111,0,2019
3,5.0,20,14,371,33.680839,-117.836198,4,1186913,35,17,31,0,2020
2,5.0,8,8,371,33.665463,-117.794837,4,15204629,76,4,10,0,2016
1,5.0,2,2,707,33.697928,-117.891204,4,13719650,70,48,286,0,2019
2,5.0,12,11,544,33.640347,-117.881739,4,11510472,67,26,180,2,2018
2,4.76,19,17,544,33.670695,-117.862229,4,9863897,95,34,46,0,2019
2,5.0,73,64,167,33.640523,-117.931927,4,9683913,249,34,164,2,2019
2,5.0,24,19,371,33.680757,-117.836393,4,1186913,79,33,111,0,2017
2,5.0,2,2,544,33.644942,-117.86665,4,11237425,179,40,12,0,2018
2,5.0,1,1,544,33.645075,-117.865277,4,11237425,125,30,184,0,2017
1,5.0,40,38,707,33.719018,-117.895634,4,5660930,66,48,286,0,2019
2,4.85,106,89,371,33.670929,-117.838162,4,1186913,79,22,452,2,2018
1,5.0,8,6,847,33.746283,-118.012524,4,11671249,70,48,286,0,2019
2,5.0,20,12,167,33.685058,-117.866834,4,3017058,28,18,121,0,2019
2,4.86,54,44,371,33.680322,-117.837041,4,1186913,44,17,29,0,2018
1,5.0,26,25,405,33.534239,-117.597235,4,1976227,99,48,286,0,2018
2,5.0,63,56,167,33.63995,-117.932353,4,9683913,449,12,8,0,2015
1,4.6,13,10,286,33.704533,-117.973357,4,12309378,70,48,286,0,2020
0,5.0,39,32,707,33.698738,-117.864644,4,8494618,48,33,166,2,2011
2,4.64,54,47,371,33.67253,-117.838707,4,1186913,59,20,329,2,2015
2,4.8,29,25,707,33.704441,-117.852474,4,400559,35,10,191,1,2018
2,4.89,54,45,167,33.640207,-117.932341,4,9683913,275,3,332,0,2014
2,4.97,34,30,544,33.670424,-117.862358,4,9863897,74,10,73,0,2019
3,5.0,1,1,371,33.681261,-117.836431,4,1186913,59,34,168,2,2019
2,4.96,29,27,360,33.71546,-118.067809,4,2632951,115,8,99,0,2016
1,4.75,9,8,371,33.681022,-117.83763,4,1186913,49,8,44,0,2018
2,5.0,3,3,707,33.704177,-117.855427,4,881065,79,22,452,2,2016
2,5.0,3,3,371,33.693439,-117.745113,4,14880036,35,8,256,0,2014
1,4.97,39,33,505,33.6158,-117.684749,4,94730,89,48,287,0,2016
2,4.96,30,28,16,33.836588,-117.915767,4,3746102,110,1,7,0,2016
2,5.0,18,17,360,33.702535,-117.995267,4,1916395,72,40,15,0,2010
2,5.0,18,17,371,33.699515,-117.731133,4,10858691,79,22,454,2,2019
2,4.75,8,8,371,33.648679,-117.82096,4,7472366,93,33,171,2,2017
2,4.98,71,65,286,33.720024,-117.967023,4,4158374,49,13,136,2,2016
1,5.0,8,5,167,33.630692,-117.917382,4,12967529,89,48,286,0,2020
2,4.83,7,6,371,33.671942,-117.838162,4,584508,54,13,138,2,2016
3,5.0,3,3,801,33.735711,-117.787803,4,11022637,49,4,266,0,2018
3,5.0,2,2,84,33.922749,-117.879693,4,1876077,44,17,79,0,2018
2,4.97,32,29,707,33.678179,-117.861912,4,506811,72,4,266,0,2020
2,4.67,38,30,408,33.670599,-117.683061,4,3584766,50,17,301,1,2006
1,4.98,58,51,505,33.615795,-117.684792,4,94730,89,48,286,0,2018
2,5.0,16,16,544,33.660291,-117.861753,4,15230718,99,13,291,0,2019
2,5.0,32,28,167,33.640123,-117.93215,4,9683913,115,4,457,2,2019
2,5.0,32,29,360,33.70458,-117.993142,4,1916395,64,40,15,0,2008
1,5.0,36,35,167,33.679817,-117.92159,4,9527129,109,48,286,0,2018
2,5.0,37,30,707,33.704216,-117.853595,4,400559,50,9,307,1,2018
2,4.96,89,79,452,34.064619,-118.236609,4,301450,249,3,332,0,2015
2,4.92,13,12,371,33.700536,-117.714131,4,11489633,48,31,61,2,2018
1,5.0,9,8,707,33.747176,-117.94206,4,11494560,174,48,288,2,2019
2,5.0,10,8,293,33.884605,-117.87131,4,9968448,65,33,52,0,2018
2,5.0,13,11,360,33.643086,-117.961324,4,14169006,80,22,452,2,2013
2,5.0,14,11,16,33.796542,-117.88539,4,9683913,265,34,164,2,2019
1,5.0,2,2,167,33.670119,-117.923293,4,11627363,120,48,286,0,2017
1,4.95,103,95,298,33.766029,-117.928342,4,2546079,123,48,288,2,2018
2,5.0,2,2,16,33.803663,-117.896475,4,15575664,54,13,291,0,2018
2,5.0,4,4,371,33.645409,-117.748167,4,8853685,25,50,43,0,2015
2,4.95,21,20,371,33.64521,-117.748517,4,8853685,25,37,382,0,2017
2,5.0,3,3,10,33.566192,-117.736014,4,1499120,35,46,156,0,2019
2,5.0,13,11,371,33.693285,-117.716399,4,4423729,35,31,280,0,2019
2,5.0,23,19,371,33.68484,-117.803257,4,2366123,220,40,15,0,2017
3,4.75,4,4,167,33.678669,-117.88434,4,4213049,40,49,314,0,2014
2,4.79,34,34,619,34.008656,-118.065215,4,768902,65,17,313,2,2012
2,4.89,11,9,16,33.83609,-117.914827,4,3746102,58,30,184,0,2016
2,5.0,18,17,505,33.592195,-117.645122,4,9723981,53,4,262,0,2015
2,4.68,117,104,707,33.76316,-117.859946,4,3547562,49,8,65,0,2015
2,4.81,24,21,360,33.691631,-117.988756,4,3318945,47,33,46,0,2009
2,4.83,11,6,371,33.654175,-117.750333,4,2713274,70,22,452,2,2008
2,5.0,31,29,371,33.645304,-117.749007,4,8853685,25,18,121,0,2016
1,5.0,14,11,408,33.635415,-117.714237,4,2887606,200,48,287,0,2015
2,4.97,47,34,649,33.873567,-118.373656,4,1065681,182,33,164,2,2017
0,4.9,16,10,371,33.655696,-117.756471,4,11424945,33,50,221,0,2015
3,4.92,110,100,452,34.064223,-118.236413,4,301450,179,4,485,0,2015
2,5.0,14,13,371,33.654374,-117.751196,4,8853685,50,4,468,2,2015
2,5.0,41,36,707,33.703889,-117.852593,4,400559,35,14,69,3,2018
3,4.91,27,23,801,33.739127,-117.837215,4,9231750,30,49,314,0,2014
2,5.0,37,31,801,33.738596,-117.835899,4,9231750,45,49,201,2,2012
2,4.83,26,23,707,33.719155,-117.895784,4,5660930,36,26,345,2,2015
1,5.0,27,26,10,33.584083,-117.745482,4,10751498,145,48,286,0,2019
2,5.0,48,43,707,33.697955,-117.865792,4,3677277,225,8,99,0,2017
1,5.0,15,14,448,33.793491,-118.136795,4,9807099,120,48,286,0,2019
2,4.94,41,36,371,33.646327,-117.749031,4,8853685,20,37,445,0,2017
2,4.83,18,18,505,33.593093,-117.645902,4,9723981,64,33,46,0,2018
3,5.0,7,5,371,33.648691,-117.818967,4,7472366,43,17,79,0,2018
2,4.67,17,15,16,33.836351,-117.915615,4,3746102,64,40,255,2,2015
2,4.95,22,19,371,33.64469,-117.75031,4,8853685,25,18,121,0,2016
2,4.76,72,59,452,34.082647,-118.183006,4,4533209,60,13,291,0,2017
2,5.0,16,15,544,33.630452,-117.861908,4,14284451,396,3,332,0,2008
1,4.64,15,14,707,33.761789,-117.858926,4,3547562,44,8,44,0,2019
2,5.0,7,7,371,33.656224,-117.733533,4,9908579,65,4,266,0,2020
2,5.0,7,4,62,34.066636,-118.400681,4,5441466,499,33,164,2,2017
2,5.0,7,6,796,33.588266,-117.594121,4,14593753,77,22,452,2,2017
2,5.0,14,12,544,33.637596,-117.860454,4,9634099,65,4,3,0,2019
2,5.0,37,29,371,33.646741,-117.748963,4,8853685,41,13,291,0,2016
2,5.0,3,2,178,33.488938,-117.701837,4,2359196,199,40,15,0,2013
1,4.57,10,7,697,34.128152,-118.080589,4,161542,200,48,287,0,2016
2,5.0,19,12,62,34.068107,-118.400772,4,5441466,999,24,203,0,2017
2,4.94,35,31,293,33.899739,-117.976989,4,73134,75,26,180,2,2016
2,5.0,3,3,371,33.694753,-117.717597,4,4423729,65,31,60,2,2018
2,5.0,11,11,712,27.382623,-82.552451,9,14766523,57,49,387,1,2015
2,4.96,115,96,82,27.462294,-82.610041,9,633650,45,13,291,0,2012
2,5.0,71,57,82,27.462881,-82.609298,9,633650,59,4,262,0,2015
2,4.95,89,75,82,27.461851,-82.607941,9,633650,56,4,274,0,2013
2,5.0,11,10,712,27.34136,-82.450514,9,5545263,50,13,142,3,2018
2,5.0,10,7,82,27.429729,-82.503575,9,10133270,79,33,240,2,2014
2,4.98,54,49,82,27.462666,-82.609831,9,633650,55,4,266,0,2015
1,5.0,14,11,783,27.977821,-82.531071,9,379208,117,48,286,0,2020
2,5.0,1,1,82,27.432029,-82.456235,9,15635649,32,20,249,0,2009
2,4.86,98,84,82,27.462863,-82.609209,9,633650,46,33,46,0,2009
2,4.98,56,52,303,27.836962,-82.349677,9,1809789,36,11,275,0,2012
2,4.96,66,50,712,27.40142,-82.517669,9,1761272,38,18,396,0,2015
2,5.0,6,6,82,27.425743,-82.454722,9,10177649,230,4,242,0,2016
2,5.0,3,3,712,27.314497,-82.524208,9,11692797,70,25,229,2,2015
2,5.0,41,36,303,27.835577,-82.350222,9,1809789,34,11,275,0,2013
2,5.0,16,12,712,27.35248,-82.530964,9,11432744,50,13,160,0,2017
2,4.9,15,10,712,27.352626,-82.531146,9,11432744,50,23,302,0,2019
2,4.48,32,25,712,27.353598,-82.530996,9,11432744,50,23,302,0,2019
2,4.88,28,24,765,27.821925,-82.679243,9,14440764,66,4,266,0,2013
2,4.99,96,82,676,27.713017,-82.447838,9,2224456,54,29,90,0,2016
2,4.81,37,27,676,27.715034,-82.447876,9,2224456,46,29,90,0,2012
2,4.92,44,37,676,27.712986,-82.447945,9,2224456,38,9,380,0,2010
2,4.88,37,33,676,27.713954,-82.448597,9,2224456,38,9,263,0,2012
2,4.86,38,35,676,27.713453,-82.448121,9,2224456,36,10,191,1,2010
2,4.97,43,40,676,27.713554,-82.448473,9,2224456,34,9,380,0,2008
2,4.87,73,61,676,27.713791,-82.448229,9,2224456,36,10,191,1,2010
2,4.78,57,46,676,27.713714,-82.447558,9,2224456,36,47,465,2,2008
2,5.0,2,1,676,27.714641,-82.447464,9,2224456,34,17,151,0,2011
2,5.0,3,1,676,27.713514,-82.44766,9,2224456,31,49,478,0,2009
2,5.0,16,14,676,27.713477,-82.44903,9,2224456,30,8,401,0,2013
2,4.83,30,23,676,27.714734,-82.448625,9,2224456,28,8,401,0,2013
1,5.0,15,14,763,38.622687,-90.25657,24,11558863,195,48,287,0,2019
1,4.96,60,55,763,38.737194,-90.363051,24,1812982,99,48,286,0,2018
2,4.91,15,11,763,38.622724,-90.255724,24,11558863,140,33,46,0,2016
2,4.73,11,11,763,38.622598,-90.257586,24,11558863,135,23,406,0,2019
2,5.0,5,5,135,38.666566,-90.604643,24,11558863,150,14,481,2,2016
2,5.0,7,7,763,38.611478,-90.243398,24,10603778,108,27,297,2,2018
2,5.0,8,7,761,38.768621,-90.69206,24,981556,80,17,301,1,2015
2,4.91,26,23,570,38.770895,-90.707536,24,9475393,59,13,138,2,2014
2,4.87,18,15,763,38.638145,-90.401568,24,2327860,137,7,130,2,2018
2,5.0,23,19,244,38.603796,-90.570378,24,4215981,99,31,253,0,2016
2,5.0,17,13,685,38.814147,-90.475168,24,8311517,63,18,434,2,2019
2,5.0,6,6,41,38.59685,-90.486017,24,11872333,105,4,266,0,2019
2,5.0,5,5,334,38.790013,-90.374905,24,15581721,35,49,95,0,2014
2,5.0,61,56,763,38.606615,-90.453394,24,3158952,60,10,223,2,2017
2,5.0,17,15,763,38.485467,-90.397014,24,2854299,50,9,427,1,2012
2,4.99,89,70,763,38.484339,-90.397313,24,2854299,60,14,388,3,2007
2,4.96,32,28,763,38.636495,-90.400502,24,2327860,70,7,25,0,2018
2,4.92,61,49,763,38.637647,-90.400201,24,2327860,68,22,453,2,2018
2,5.0,16,12,763,38.484288,-90.395758,24,2854299,32,10,107,0,2013
2,4.64,11,11,763,38.484945,-90.396267,24,2854299,29,23,157,0,2011
3,4.91,74,67,783,27.981446,-82.547784,9,7493945,36,49,314,0,2007
1,5.0,67,64,783,28.094905,-82.540525,9,6580135,89,48,286,0,2018
2,4.91,98,82,783,27.983608,-82.546806,9,7493945,40,49,95,0,2011
2,4.8,106,91,783,27.983021,-82.548733,9,7493945,37,8,103,0,2011
3,4.85,33,26,783,27.983523,-82.547967,9,7493945,42,49,314,0,2007
3,4.89,69,61,783,27.983103,-82.546425,9,7493945,42,49,314,0,2007
2,5.0,19,16,783,28.005439,-82.559131,9,11592515,72,13,291,0,2017
2,4.69,18,16,783,27.961413,-82.51509,9,14985418,32,18,396,0,2015
2,4.91,89,75,725,27.847813,-82.803412,9,1889331,100,13,291,0,2016
2,5.0,8,8,783,27.962053,-82.51481,9,14985418,69,33,369,0,2013
2,4.89,44,37,724,27.978818,-82.285907,9,9422919,89,8,416,2,2015
2,5.0,12,10,724,27.979082,-82.28622,9,9422919,119,33,53,0,2016
2,4.79,41,34,783,27.98365,-82.548266,9,7493945,36,8,436,1,2008
2,4.99,86,77,783,27.970366,-82.563759,9,7122299,69,13,291,0,2017
2,5.0,2,2,783,27.961565,-82.514891,9,15436077,94,40,45,0,2008
2,5.0,2,2,783,27.961372,-82.513891,9,15721481,36,49,66,0,2017
2,4.6,11,10,783,27.962468,-82.508961,9,5296304,195,4,242,0,2015
2,5.0,49,47,783,27.969283,-82.569076,9,8701187,56,49,333,2,2018
0,4.8,6,5,783,27.870187,-82.52641,9,9473231,100,33,166,2,2012
2,5.0,6,6,575,28.167514,-82.58108,9,15301807,76,13,291,0,2020
2,5.0,8,7,829,28.240638,-82.364576,9,15046338,66,22,453,2,2018
0,5.0,3,3,829,28.183832,-82.365149,9,5499444,155,25,354,2,2018
2,5.0,10,6,783,27.959214,-82.531971,9,3513260,65,4,0,0,2011
2,5.0,31,28,783,27.962386,-82.464326,9,6867103,72,22,187,3,2020
2,5.0,3,3,783,27.961571,-82.514535,9,14985418,36,8,256,0,2015
2,5.0,13,12,783,27.959787,-82.533447,9,3513260,82,33,111,0,2011
2,4.78,41,37,765,27.825141,-82.699199,9,2385939,56,13,291,0,2013
2,5.0,7,7,575,28.167681,-82.581173,9,15301807,59,13,291,0,2020
2,4.91,24,23,783,28.004359,-82.559606,9,11592515,68,33,52,0,2014
